episode,layout,mean_reward,total_reward,decay_factor,evaluation_reward_greedy_mean,evaluation_reward_greedy_std,moving_avg_train_reward,total_shaped_reward,total_sparse_reward,moving_avg_shaped_reward,moving_avg_sparse_reward
50,forced_coordination,0.0,0.0,0.9972222222222222,0.0,0.0,22.913660130718952,0.0,0,22.941176470588236,0.0
51,cramped_room,0.0,0.0,0.9971666666666666,0.0,0.0,22.473012820512817,0.0,0,22.5,0.0
52,cramped_room,0.07478333333333333,29.91333333333333,0.9971111111111111,0.0,0.0,22.613396226415095,30.0,0,22.641509433962263,0.0
53,asymmetric_advantages,0.0,0.0,0.9970555555555556,0.0,0.0,22.19462962962963,0.0,0,22.22222222222222,0.0
54,asymmetric_advantages,0.0,0.0,0.997,0.0,0.0,21.791090909090908,0.0,0,21.818181818181817,0.0
55,cramped_room,0.07477083333333333,29.90833333333333,0.9969444444444444,0.0,0.0,21.93604166666667,30.0,0,21.964285714285715,0.0
56,cramped_room,0.07476666666666666,29.906666666666666,0.9968888888888889,0.0,0.0,22.07587719298246,30.0,0,22.105263157894736,0.0
57,asymmetric_advantages,0.0,0.0,0.9968333333333333,0.0,0.0,21.69525862068966,0.0,0,21.724137931034484,0.0
58,asymmetric_advantages,0.0,0.0,0.9967777777777778,0.0,0.0,21.32754237288136,0.0,0,21.35593220338983,0.0
59,forced_coordination,0.0,0.0,0.9967222222222222,0.0,0.0,20.972083333333337,0.0,0,21.0,0.0
60,forced_coordination,0.07475000000000001,29.900000000000002,0.9966666666666667,0.0,0.0,21.118442622950827,30.0,0,21.147540983606557,0.0
61,cramped_room,0.07474583333333333,29.898333333333333,0.9966111111111111,0.0,0.0,21.260053763440865,30.0,0,21.29032258064516,0.0
62,forced_coordination,0.07474166666666666,29.896666666666665,0.9965555555555555,0.0,0.0,21.397142857142864,30.0,0,21.428571428571427,0.0
63,asymmetric_advantages,0.0,0.0,0.9965,0.0,0.0,21.0628125,0.0,0,21.09375,0.0
64,forced_coordination,0.07473333333333333,29.893333333333334,0.9964444444444445,0.0,0.0,21.198666666666668,30.0,0,21.23076923076923,0.0
65,asymmetric_advantages,0.0,0.0,0.9963888888888889,0.0,0.0,20.87747474747475,0.0,0,20.90909090909091,0.0
66,cramped_room,0.074725,29.89,0.9963333333333333,0.0,0.0,21.011990049751248,30.0,0,21.044776119402986,0.0
67,asymmetric_advantages,0.0,0.0,0.9962777777777778,0.0,0.0,20.702990196078435,0.0,0,20.735294117647058,0.0
68,forced_coordination,0.07471666666666667,29.886666666666667,0.9962222222222222,0.0,0.0,20.836086956521743,30.0,0,20.869565217391305,0.0
69,cramped_room,0.0,0.0,0.9961666666666666,0.0,0.0,20.538428571428575,0.0,0,20.571428571428573,0.0
70,asymmetric_advantages,0.0,0.0,0.9961111111111111,0.0,0.0,20.249154929577468,0.0,0,20.281690140845072,0.0
71,cramped_room,0.0,0.0,0.9960555555555556,0.0,0.0,19.967916666666667,0.0,0,20.0,0.0
72,cramped_room,0.1494,59.76,0.996,0.0,0.0,20.513013698630136,60.0,0,20.54794520547945,0.0
73,forced_coordination,0.0,0.0,0.9959444444444444,0.0,0.0,20.23581081081081,0.0,0,20.27027027027027,0.0
74,asymmetric_advantages,0.0,0.0,0.9958888888888889,0.0,0.0,19.966,0.0,0,20.0,0.0
75,cramped_room,0.19916666666666663,79.66666666666666,0.9958333333333333,0.0,0.0,20.7515350877193,80.0,0,20.789473684210527,0.0
76,asymmetric_advantages,0.0,0.0,0.9957777777777778,0.0,0.0,20.482034632034633,0.0,0,20.51948051948052,0.0
77,cramped_room,0.14935833333333334,59.74333333333333,0.9957222222222222,0.0,0.0,20.985384615384618,60.0,0,21.025641025641026,0.0
78,asymmetric_advantages,0.0,0.0,0.9956666666666667,0.0,0.0,20.71974683544304,0.0,0,20.759493670886076,0.0
79,cramped_room,0.0,0.0,0.9956111111111111,0.0,0.0,20.46075,0.0,0,20.5,0.0
80,forced_coordination,0.07466666666666667,29.866666666666667,0.9955555555555555,0.0,0.0,20.576872427983538,30.0,0,20.617283950617285,0.0
81,cramped_room,0.0,0.0,0.9955,0.0,0.0,20.325934959349595,0.0,0,20.365853658536587,0.0
82,forced_coordination,0.0,0.0,0.9954444444444445,0.0,0.0,20.08104417670683,0.0,0,20.120481927710845,0.0
83,asymmetric_advantages,0.0,0.0,0.9953888888888889,0.0,0.0,19.841984126984126,0.0,0,19.88095238095238,0.0
84,cramped_room,0.0,0.0,0.9953333333333333,0.0,0.0,19.608549019607842,0.0,0,19.647058823529413,0.0
85,asymmetric_advantages,0.0,0.0,0.9952777777777778,0.0,0.0,19.380542635658916,0.0,0,19.41860465116279,0.0
86,forced_coordination,0.14928333333333332,59.71333333333333,0.9952222222222222,0.0,0.0,19.844137931034485,60.0,0,19.885057471264368,0.0
87,asymmetric_advantages,0.0,0.0,0.9951666666666666,0.0,0.0,19.618636363636366,0.0,0,19.65909090909091,0.0
88,cramped_room,0.14926666666666666,59.70666666666666,0.9951111111111111,0.0,0.0,20.069063670411985,60.0,0,20.1123595505618,0.0
89,asymmetric_advantages,0.0,0.0,0.9950555555555556,0.0,0.0,19.846074074074075,0.0,0,19.88888888888889,0.0
90,cramped_room,0.27362499999999995,109.45,0.995,0.0,0.0,20.830732600732603,110.0,0,20.87912087912088,0.0
91,asymmetric_advantages,0.0,0.0,0.9949444444444444,0.0,0.0,20.6043115942029,0.0,0,20.652173913043477,0.0
92,forced_coordination,0.1989777777777778,79.59111111111112,0.9948888888888889,0.0,0.0,21.23857825567503,80.0,0,21.29032258064516,0.0
93,asymmetric_advantages,0.0,0.0,0.9948333333333333,0.0,0.0,21.01263593380615,0.0,0,21.06382978723404,0.0
94,forced_coordination,0.14921666666666666,59.68666666666667,0.9947777777777778,0.0,0.0,21.419730994152047,60.0,0,21.473684210526315,0.0
95,asymmetric_advantages,0.0,0.0,0.9947222222222222,0.0,0.0,21.196608796296296,0.0,0,21.25,0.0
96,cramped_room,0.0746,29.84,0.9946666666666667,0.0,0.0,21.285715922107673,30.0,0,21.34020618556701,0.0
97,asymmetric_advantages,0.0,0.0,0.9946111111111111,0.0,0.0,21.068514739229023,0.0,0,21.122448979591837,0.0
98,cramped_room,0.0,0.0,0.9945555555555555,0.0,0.0,20.85570145903479,0.0,0,20.90909090909091,0.0
99,cramped_room,0.0,0.0,0.9945,0.0,0.0,20.647144444444443,0.0,0,20.7,0.0
100,cramped_room,0.07458333333333333,29.833333333333336,0.9944444444444445,0.0,0.0,20.94547777777778,30.0,0,21.0,0.0
101,forced_coordination,0.07457916666666667,29.831666666666667,0.9943888888888889,0.0,0.0,21.243794444444443,30.0,0,21.3,0.0
102,asymmetric_advantages,0.0,0.0,0.9943333333333333,0.0,0.0,20.64386111111111,0.0,0,20.7,0.0
103,asymmetric_advantages,0.0,0.0,0.9942777777777778,0.0,0.0,20.04396111111111,0.0,0,20.1,0.0
104,cramped_room,0.12427777777777776,49.71111111111111,0.9942222222222222,0.0,0.0,20.541072222222223,50.0,0,20.6,0.0
105,asymmetric_advantages,0.0,0.0,0.9941666666666666,0.0,0.0,20.541072222222223,0.0,0,20.6,0.0
106,asymmetric_advantages,0.0,0.0,0.9941111111111111,0.0,0.0,20.54107222222222,0.0,0,20.6,0.0
107,forced_coordination,0.0,0.0,0.9940555555555556,0.0,0.0,19.941305555555555,0.0,0,20.0,0.0
108,asymmetric_advantages,0.0,0.0,0.994,0.0,0.0,19.94130555555556,0.0,0,20.0,0.0
109,asymmetric_advantages,0.0,0.0,0.9939444444444444,0.0,0.0,19.641455555555556,0.0,0,19.7,0.0
110,cramped_room,0.0,0.0,0.9938888888888889,0.0,0.0,19.641455555555556,0.0,0,19.7,0.0
111,forced_coordination,0.0745375,29.815,0.9938333333333333,0.0,0.0,19.939605555555556,30.0,0,20.0,0.0
112,asymmetric_advantages,0.0,0.0,0.9937777777777778,0.0,0.0,19.340005555555557,0.0,0,19.4,0.0
113,cramped_room,0.07452916666666666,29.811666666666664,0.9937222222222222,0.0,0.0,19.038555555555558,30.0,0,19.1,0.0
114,forced_coordination,0.0,0.0,0.9936666666666667,0.0,0.0,18.43902222222222,0.0,0,18.5,0.0
115,cramped_room,0.07452083333333333,29.808333333333334,0.9936111111111111,0.0,0.0,17.837855555555553,30.0,0,17.9,0.0
116,forced_coordination,0.07451666666666666,29.806666666666665,0.9935555555555555,0.0,0.0,17.836188888888888,30.0,0,17.9,0.0
117,cramped_room,0.27321249999999997,109.285,0.9935,0.0,0.0,18.62932222222222,110.0,0,18.7,0.0
118,asymmetric_advantages,0.0,0.0,0.9934444444444445,0.0,0.0,18.029922222222222,0.0,0,18.1,0.0
119,cramped_room,0.1986777777777778,79.47111111111111,0.9933888888888889,0.0,0.0,18.225266666666666,80.0,0,18.3,0.0
120,cramped_room,0.0,0.0,0.9933333333333333,0.0,0.0,18.225266666666666,0.0,0,18.3,0.0
121,asymmetric_advantages,0.0,0.0,0.9932777777777778,0.0,0.0,18.22526666666667,0.0,0,18.3,0.0
122,forced_coordination,0.0,0.0,0.9932222222222222,0.0,0.0,17.925633333333334,0.0,0,18.0,0.0
123,forced_coordination,0.0744875,29.794999999999998,0.9931666666666666,0.0,0.0,17.62435,30.0,0,17.7,0.0
124,asymmetric_advantages,0.0,0.0,0.9931111111111111,0.0,0.0,17.62435,0.0,0,17.7,0.0
125,cramped_room,0.12413194444444445,49.65277777777778,0.9930555555555556,0.0,0.0,18.12087777777778,50.0,0,18.2,0.0
126,cramped_room,0.124125,49.65,0.993,0.0,0.0,18.317811111111112,50.0,0,18.4,0.0
127,asymmetric_advantages,0.07447083333333333,29.788333333333334,0.9929444444444444,0.0,0.0,18.316144444444447,30.0,0,18.4,0.0
128,forced_coordination,0.0,0.0,0.9928888888888889,0.0,0.0,18.016611111111114,0.0,0,18.1,0.0
129,asymmetric_advantages,0.0,0.0,0.9928333333333333,0.0,0.0,18.016611111111114,0.0,0,18.1,0.0
130,asymmetric_advantages,0.0,0.0,0.9927777777777778,0.0,0.0,18.01661111111111,0.0,0,18.1,0.0
131,forced_coordination,0.14890833333333334,59.56333333333333,0.9927222222222222,0.0,0.0,18.612244444444443,60.0,0,18.7,0.0
132,forced_coordination,0.07445,29.78,0.9926666666666667,0.0,0.0,18.31111111111111,30.0,0,18.4,0.0
133,cramped_room,0.14889166666666667,59.556666666666665,0.9926111111111111,0.0,0.0,18.906677777777777,60.0,0,19.0,0.0
134,forced_coordination,0.14888333333333334,59.553333333333335,0.9925555555555555,0.0,0.0,18.90334444444444,60.0,0,19.0,0.0
135,forced_coordination,0.0744375,29.775000000000002,0.9925,0.0,0.0,18.901677777777778,30.0,0,19.0,0.0
136,asymmetric_advantages,0.0,0.0,0.9924444444444445,0.0,0.0,18.901677777777774,0.0,0,19.0,0.0
137,forced_coordination,0.14885833333333331,59.54333333333333,0.9923888888888889,0.0,0.0,19.49711111111111,60.0,0,19.6,0.0
138,asymmetric_advantages,0.074425,29.77,0.9923333333333333,0.0,0.0,19.495444444444445,30.0,0,19.6,0.0
139,forced_coordination,0.07442083333333334,29.768333333333334,0.9922777777777778,0.0,0.0,19.79312777777778,30.0,0,19.9,0.0
140,asymmetric_advantages,0.12402777777777779,49.611111111111114,0.9922222222222222,0.0,0.0,20.28923888888889,50.0,0,20.4,0.0
141,cramped_room,0.0,0.0,0.9921666666666666,0.0,0.0,20.28923888888889,0.0,0,20.4,0.0
142,asymmetric_advantages,0.07440833333333334,29.763333333333335,0.9921111111111112,0.0,0.0,20.287572222222224,30.0,0,20.4,0.0
143,forced_coordination,0.07440416666666666,29.761666666666667,0.9920555555555556,0.0,0.0,20.585188888888887,30.0,0,20.7,0.0
144,cramped_room,0.2728,109.12,0.992,0.0,0.0,21.377122222222223,110.0,0,21.5,0.0
145,cramped_room,0.07439583333333333,29.758333333333333,0.9919444444444444,0.0,0.0,21.076205555555553,30.0,0,21.2,0.0
146,forced_coordination,0.14878333333333335,59.513333333333335,0.9918888888888889,0.0,0.0,21.67133888888889,60.0,0,21.8,0.0
147,cramped_room,0.0743875,29.755,0.9918333333333333,0.0,0.0,21.968888888888888,30.0,0,22.1,0.0
148,forced_coordination,0.07438333333333333,29.753333333333334,0.9917777777777778,0.0,0.0,22.26642222222222,30.0,0,22.4,0.0
149,cramped_room,0.0,0.0,0.9917222222222222,0.0,0.0,21.967238888888893,0.0,0,22.1,0.0
150,cramped_room,0.14875,59.5,0.9916666666666667,0.0,0.0,22.562238888888892,60.0,0,22.7,0.0
151,cramped_room,0.14874166666666666,59.49666666666667,0.9916111111111111,0.0,0.0,23.157205555555556,60.0,0,23.3,0.0
152,cramped_room,0.2726777777777778,109.07111111111111,0.9915555555555555,0.0,0.0,23.948783333333328,110.0,0,24.1,0.0
153,cramped_room,0.148725,59.49,0.9915,0.0,0.0,24.543683333333334,60.0,0,24.7,0.0
154,asymmetric_advantages,0.12393055555555556,49.57222222222222,0.9914444444444445,0.0,0.0,25.039405555555554,50.0,0,25.2,0.0
155,asymmetric_advantages,0.12392361111111111,49.56944444444444,0.9913888888888889,0.0,0.0,25.23601666666666,50.0,0,25.4,0.0
156,forced_coordination,0.1487,59.48,0.9913333333333333,0.0,0.0,25.53175,60.0,0,25.7,0.0
157,cramped_room,0.0,0.0,0.9912777777777778,0.0,0.0,25.53175,0.0,0,25.7,0.0
158,cramped_room,0.19824444444444445,79.29777777777778,0.9912222222222222,0.0,0.0,26.324727777777774,80.0,0,26.5,0.0
159,asymmetric_advantages,0.0743375,29.735,0.9911666666666666,0.0,0.0,26.622077777777783,30.0,0,26.8,0.0
160,forced_coordination,0.07433333333333333,29.733333333333334,0.9911111111111112,0.0,0.0,26.62041111111111,30.0,0,26.8,0.0
161,cramped_room,0.07432916666666667,29.73166666666667,0.9910555555555556,0.0,0.0,26.618744444444445,30.0,0,26.8,0.0
162,cramped_room,0.074325,29.73,0.991,0.0,0.0,26.61707777777778,30.0,0,26.8,0.0
163,asymmetric_advantages,0.0,0.0,0.9909444444444444,0.0,0.0,26.617077777777777,0.0,0,26.8,0.0
164,forced_coordination,0.14863333333333334,59.45333333333333,0.9908888888888889,0.0,0.0,26.91267777777778,60.0,0,27.1,0.0
165,cramped_room,0.0,0.0,0.9908333333333333,0.0,0.0,26.91267777777778,0.0,0,27.1,0.0
166,asymmetric_advantages,0.0,0.0,0.9907777777777778,0.0,0.0,26.61377777777778,0.0,0,26.8,0.0
167,asymmetric_advantages,0.07430416666666666,29.721666666666664,0.9907222222222222,0.0,0.0,26.910994444444444,30.0,0,27.1,0.0
168,asymmetric_advantages,0.0,0.0,0.9906666666666667,0.0,0.0,26.612127777777783,0.0,0,26.8,0.0
169,asymmetric_advantages,0.19812222222222226,79.2488888888889,0.9906111111111111,0.0,0.0,27.40461666666667,80.0,0,27.6,0.0
170,cramped_room,0.12381944444444444,49.52777777777778,0.9905555555555555,0.0,0.0,27.89989444444445,50.0,0,28.1,0.0
171,asymmetric_advantages,0.34667500000000007,138.67000000000002,0.9905,0.0,0.0,29.286594444444447,140.0,0,29.5,0.0
172,cramped_room,0.14856666666666668,59.42666666666667,0.9904444444444445,0.0,0.0,29.28326111111111,60.0,0,29.5,0.0
173,asymmetric_advantages,0.3961555555555556,158.46222222222224,0.9903888888888889,0.0,0.0,30.86788333333334,160.0,0,31.1,0.0
174,cramped_room,0.074275,29.709999999999997,0.9903333333333333,0.0,0.0,31.16498333333334,30.0,0,31.4,0.0
175,cramped_room,0.14854166666666668,59.41666666666667,0.9902777777777778,0.0,0.0,30.962483333333335,60.0,0,31.2,0.0
176,forced_coordination,0.14853333333333332,59.413333333333334,0.9902222222222222,0.0,0.0,31.55661666666667,60.0,0,31.8,0.0
177,forced_coordination,0.148525,59.41,0.9901666666666666,0.0,0.0,31.55328333333333,60.0,0,31.8,0.0
178,cramped_room,0.07425833333333333,29.703333333333333,0.9901111111111112,0.0,0.0,31.850316666666664,30.0,0,32.1,0.0
179,asymmetric_advantages,0.07425416666666668,29.701666666666668,0.9900555555555556,0.0,0.0,32.147333333333336,30.0,0,32.4,0.0
180,cramped_room,0.07425,29.7,0.99,0.0,0.0,32.14566666666666,30.0,0,32.4,0.0
181,asymmetric_advantages,0.07424583333333333,29.69833333333333,0.9899444444444444,0.0,0.0,32.44265,30.0,0,32.7,0.0
182,forced_coordination,0.0,0.0,0.9898888888888889,0.0,0.0,32.44265,0.0,0,32.7,0.0
183,asymmetric_advantages,0.39593333333333336,158.37333333333333,0.9898333333333333,0.0,0.0,34.026383333333335,160.0,0,34.3,0.0
184,forced_coordination,0.14846666666666666,59.38666666666666,0.9897777777777778,0.0,0.0,34.62025,60.0,0,34.9,0.0
185,cramped_room,0.2226875,89.075,0.9897222222222222,0.0,0.0,35.511,90.0,0,35.8,0.0
186,asymmetric_advantages,0.074225,29.69,0.9896666666666667,0.0,0.0,35.21076666666667,30.0,0,35.5,0.0
187,asymmetric_advantages,0.14844166666666667,59.376666666666665,0.9896111111111111,0.0,0.0,35.80453333333333,60.0,0,36.1,0.0
188,asymmetric_advantages,0.12369444444444444,49.477777777777774,0.9895555555555555,0.0,0.0,35.70224444444444,50.0,0,36.0,0.0
189,forced_coordination,0.0742125,29.685000000000002,0.9895,0.0,0.0,35.99909444444444,30.0,0,36.3,0.0
190,cramped_room,0.07420833333333333,29.683333333333334,0.9894444444444445,0.0,0.0,35.20142777777777,30.0,0,35.5,0.0
191,forced_coordination,0.14840833333333334,59.36333333333333,0.9893888888888889,0.0,0.0,35.79506111111111,60.0,0,36.1,0.0
192,asymmetric_advantages,0.19786666666666666,79.14666666666666,0.9893333333333333,0.0,0.0,35.790616666666665,80.0,0,36.1,0.0
193,asymmetric_advantages,0.0,0.0,0.9892777777777778,0.0,0.0,35.790616666666665,0.0,0,36.1,0.0
194,asymmetric_advantages,0.2720361111111111,108.81444444444443,0.9892222222222222,0.0,0.0,36.28189444444444,110.0,0,36.6,0.0
195,forced_coordination,0.2720208333333333,108.80833333333332,0.9891666666666666,0.0,0.0,37.36997777777778,110.0,0,37.7,0.0
196,forced_coordination,0.14836666666666667,59.34666666666667,0.9891111111111112,0.0,0.0,37.66504444444444,60.0,0,38.0,0.0
197,cramped_room,0.14835833333333334,59.343333333333334,0.9890555555555556,0.0,0.0,38.25847777777778,60.0,0,38.6,0.0
198,asymmetric_advantages,0.32142499999999996,128.57,0.989,0.0,0.0,39.544177777777776,130.0,0,39.9,0.0
199,asymmetric_advantages,0.34613055555555555,138.45222222222222,0.9889444444444444,0.0,0.0,40.928700000000006,140.0,0,41.3,0.0
200,asymmetric_advantages,0.2225,89.0,0.9888888888888889,0.0,0.0,41.52036666666667,90.0,0,41.9,0.0
201,asymmetric_advantages,0.0,0.0,0.9888333333333333,0.0,0.0,41.222049999999996,0.0,0,41.6,0.0
202,forced_coordination,0.22247500000000003,88.99000000000001,0.9887777777777778,0.0,0.0,42.11195,90.0,0,42.5,0.0
203,forced_coordination,0.14830833333333332,59.32333333333333,0.9887222222222222,0.0,0.0,42.70518333333334,60.0,0,43.1,0.0
204,cramped_room,0.07415,29.66,0.9886666666666667,0.0,0.0,42.504672222222226,30.0,0,42.9,0.0
205,cramped_room,0.14829166666666665,59.31666666666666,0.9886111111111111,0.0,0.0,43.097838888888894,60.0,0,43.5,0.0
206,asymmetric_advantages,0.19771111111111112,79.08444444444444,0.9885555555555555,0.0,0.0,43.888683333333326,80.0,0,44.3,0.0
207,asymmetric_advantages,0.14827500000000002,59.31,0.9885,0.0,0.0,44.48178333333334,60.0,0,44.9,0.0
208,asymmetric_advantages,0.12355555555555556,49.422222222222224,0.9884444444444445,0.0,0.0,44.97600555555557,50.0,0,45.4,0.0
209,forced_coordination,0.2718069444444444,108.72277777777778,0.9883888888888889,0.0,0.0,46.06323333333334,110.0,0,46.5,0.0
210,cramped_room,0.14825,59.3,0.9883333333333333,0.0,0.0,46.65623333333335,60.0,0,47.1,0.0
211,cramped_room,0.27177638888888894,108.71055555555557,0.9882777777777778,0.0,0.0,47.4451888888889,110.0,0,47.9,0.0
212,cramped_room,0.0,0.0,0.9882222222222222,0.0,0.0,47.4451888888889,0.0,0,47.9,0.0
213,forced_coordination,0.148225,59.29,0.9881666666666666,0.0,0.0,47.73997222222222,60.0,0,48.2,0.0
214,cramped_room,0.07410833333333333,29.643333333333334,0.9881111111111112,0.0,0.0,48.036405555555554,30.0,0,48.5,0.0
215,asymmetric_advantages,0.19761111111111113,79.04444444444445,0.9880555555555556,0.0,0.0,48.52876666666667,80.0,0,49.0,0.0
216,forced_coordination,0.1482,59.28,0.988,0.0,0.0,48.8235,60.0,0,49.3,0.0
217,cramped_room,0.07409583333333333,29.638333333333332,0.9879444444444444,0.0,0.0,48.027033333333335,30.0,0,48.5,0.0
218,forced_coordination,0.222275,88.91,0.9878888888888889,0.0,0.0,48.916133333333335,90.0,0,49.4,0.0
219,asymmetric_advantages,0.12347916666666667,49.391666666666666,0.9878333333333333,0.0,0.0,48.615338888888886,50.0,0,49.1,0.0
220,cramped_room,0.0,0.0,0.9877777777777778,0.0,0.0,48.615338888888886,0.0,0,49.1,0.0
221,forced_coordination,0.22223749999999998,88.895,0.9877222222222222,0.0,0.0,49.504288888888894,90.0,0,50.0,0.0
