episode,layout,mean_reward,total_reward,decay_factor,evaluation_reward_greedy_mean,evaluation_reward_greedy_std,moving_avg_train_reward,total_shaped_reward,total_sparse_reward,moving_avg_shaped_reward,moving_avg_sparse_reward
17337,cramped_room,0.40699833333333346,162.79933333333338,0.036833333333333385,0.0,0.0,130.793317251462,76.0,160,90.52631578947368,127.36842105263158
17338,cramped_room,0.4062522222222222,162.50088888888888,0.0367777777777778,0.0,0.0,131.60633190883195,68.0,160,89.94871794871794,128.2051282051282
17339,asymmetric_advantages,0.4640462500000001,185.61849999999995,0.03672222222222221,0.0,0.0,132.95663611111112,153.0,180,91.525,129.5
17340,forced_coordination,0.0020166666666666644,0.8066666666666658,0.036666666666666625,0.0,0.0,129.73346612466125,22.0,0,89.82926829268293,126.34146341463415
17341,forced_coordination,0.0529288888888889,21.17155555555556,0.03661111111111115,0.0,0.0,127.14865873015874,32.0,20,88.45238095238095,123.80952380952381
17342,asymmetric_advantages,0.4639824999999999,185.59300000000005,0.03655555555555556,0.0,0.0,128.50782945736435,153.0,180,89.95348837209302,125.11627906976744
17343,cramped_room,0.45702624999999997,182.81049999999996,0.03649999999999998,0.0,0.0,129.74198106060607,77.0,180,89.6590909090909,126.36363636363636
17344,forced_coordination,0.1543733333333333,61.749333333333325,0.03644444444444439,0.0,0.0,128.23103333333333,48.0,60,88.73333333333333,124.88888888888889
17345,asymmetric_advantages,0.36391875,145.56749999999994,0.036388888888888915,0.0,0.0,128.60791304347825,153.0,140,90.1304347826087,125.21739130434783
17346,forced_coordination,0.05263416666666666,21.053666666666672,0.03633333333333333,0.0,0.0,126.31952482269503,29.0,20,88.82978723404256,122.97872340425532
17347,asymmetric_advantages,0.41387625,165.55050000000006,0.03627777777777774,0.0,0.0,127.13683680555556,153.0,160,90.16666666666667,123.75
17348,asymmetric_advantages,0.4638550000000001,185.54199999999992,0.03622222222222227,0.0,0.0,128.32877891156463,153.0,180,91.44897959183673,124.89795918367346
17349,forced_coordination,0.20741416666666665,82.96566666666669,0.03616666666666668,0.0,0.0,127.42151666666669,82.0,80,91.26,124.0
17350,forced_coordination,0.10379166666666668,41.51666666666667,0.036111111111111094,0.0,0.0,125.73710784313727,42.0,40,90.29411764705883,122.3529411764706
17351,asymmetric_advantages,0.4133405555555555,165.33622222222223,0.03605555555555551,0.0,0.0,126.49862927350429,148.0,160,91.40384615384616,123.07692307692308
17352,forced_coordination,0.052250000000000005,20.9,0.03600000000000003,0.0,0.0,124.50620230607967,25.0,20,90.15094339622641,121.13207547169812
17353,cramped_room,0.40682944444444447,162.73177777777775,0.035944444444444446,0.0,0.0,125.21408333333335,76.0,160,89.88888888888889,121.85185185185185
17354,asymmetric_advantages,0.4127405555555555,165.09622222222208,0.03588888888888886,0.0,0.0,125.93921313131314,142.0,160,90.83636363636364,122.54545454545455
17355,forced_coordination,0.15430000000000002,61.72000000000001,0.035833333333333384,0.0,0.0,124.79244146825397,48.0,60,90.07142857142857,121.42857142857143
17356,forced_coordination,0.001252222222222223,0.5008888888888892,0.0357777777777778,0.0,0.0,122.61188791423002,14.0,0,88.73684210526316,119.29824561403508
17357,asymmetric_advantages,0.36214555555555555,144.85822222222228,0.03572222222222221,0.0,0.0,122.99544540229884,136.0,140,89.55172413793103,119.65517241379311
17358,asymmetric_advantages,0.31159166666666666,124.63666666666664,0.035666666666666624,0.0,0.0,123.0232627118644,130.0,120,90.23728813559322,119.66101694915254
17359,cramped_room,0.3550745833333334,142.02983333333333,0.03561111111111115,0.0,0.0,123.34003888888887,57.0,140,89.68333333333334,120.0
17360,cramped_room,0.0,0.0,0.03555555555555556,0.0,0.0,121.31807103825135,0.0,0,88.21311475409836,118.0327868852459
17361,forced_coordination,0.10399375,41.597500000000004,0.035499999999999976,0.0,0.0,120.03225537634407,45.0,40,87.51612903225806,116.7741935483871
17362,forced_coordination,0.10301277777777777,41.20511111111111,0.03544444444444439,0.0,0.0,118.78103086419752,34.0,40,86.66666666666667,115.55555555555556
17363,forced_coordination,0.05150402777777778,20.60161111111111,0.035388888888888914,0.0,0.0,117.24697743055556,17.0,20,85.578125,114.0625
17364,cramped_room,0.303975,121.58999999999999,0.03533333333333333,0.0,0.0,117.31379316239317,45.0,120,84.95384615384616,114.15384615384616
17365,asymmetric_advantages,0.36146527777777776,144.5861111111112,0.03527777777777774,0.0,0.0,117.72701010101011,130.0,140,85.63636363636364,114.54545454545455
17366,forced_coordination,0.20572361111111115,82.28944444444444,0.035222222222222266,0.0,0.0,117.1980912106136,65.0,80,85.32835820895522,114.02985074626865
17367,forced_coordination,0.05149458333333334,20.597833333333334,0.03516666666666668,0.0,0.0,115.77749918300654,17.0,20,84.32352941176471,112.6470588235294
17368,cramped_room,0.25316000000000005,101.26400000000001,0.03511111111111109,0.0,0.0,115.56715861513688,36.0,100,83.6231884057971,112.46376811594203
17369,cramped_room,0.15271680555555553,61.086722222222235,0.035055555555555507,0.0,0.0,114.78886666666668,31.0,60,82.87142857142857,111.71428571428571
17370,forced_coordination,0.051487500000000005,20.595,0.03500000000000003,0.0,0.0,113.46219248826291,17.0,20,81.94366197183099,110.4225352112676
17371,forced_coordination,0.10297027777777779,41.188111111111105,0.034944444444444445,0.0,0.0,112.45838580246914,34.0,40,81.27777777777777,109.44444444444444
17372,asymmetric_advantages,0.31116444444444447,124.4657777777777,0.03488888888888886,0.0,0.0,112.6228706240487,128.0,120,81.91780821917808,109.58904109589041
17373,cramped_room,0.20348333333333335,81.39333333333335,0.03483333333333338,0.0,0.0,112.20084984984985,40.0,80,81.35135135135135,109.1891891891892
17374,cramped_room,0.20347777777777779,81.39111111111112,0.034777777777777796,0.0,0.0,111.79005333333335,40.0,80,80.8,108.8
17375,cramped_room,0.1529513888888889,61.18055555555556,0.03472222222222221,0.0,0.0,111.1241388888889,34.0,60,80.1842105263158,108.15789473684211
17376,asymmetric_advantages,0.3108333333333333,124.3333333333333,0.03466666666666662,0.0,0.0,111.29568686868687,125.0,120,80.76623376623377,108.31168831168831
17377,cramped_room,0.05147097222222223,20.588388888888893,0.03461111111111115,0.0,0.0,110.1327727920228,17.0,20,79.94871794871794,107.17948717948718
17378,asymmetric_advantages,0.3112305555555555,124.49222222222228,0.03455555555555556,0.0,0.0,110.31453797468357,130.0,120,80.58227848101266,107.34177215189874
17379,forced_coordination,0.0010349999999999992,0.4139999999999997,0.034499999999999975,0.0,0.0,108.94078125000001,12.0,0,79.725,106.0
17380,forced_coordination,0.10344444444444445,41.37777777777777,0.0344444444444445,0.0,0.0,108.10667009602196,40.0,40,79.23456790123457,105.18518518518519
17381,forced_coordination,0.05197736111111111,20.790944444444445,0.03438888888888891,0.0,0.0,107.04184417344175,23.0,20,78.54878048780488,104.14634146341463
17382,forced_coordination,0.05248916666666667,20.995666666666672,0.03433333333333333,0.0,0.0,106.00514323962517,29.0,20,77.95180722891567,103.13253012048193
17383,cramped_room,0.40531305555555547,162.12522222222225,0.03427777777777774,0.0,0.0,106.67323941798944,62.0,160,77.76190476190476,103.80952380952381
17384,cramped_room,0.35539000000000004,142.15599999999998,0.034222222222222265,0.0,0.0,107.09068366013074,63.0,140,77.58823529411765,104.23529411764706
17385,cramped_room,0.35469791666666667,141.8791666666667,0.03416666666666668,0.0,0.0,107.49520090439279,55.0,140,77.32558139534883,104.65116279069767
17386,forced_coordination,0.10409333333333333,41.63733333333333,0.03411111111111109,0.0,0.0,106.7382139208174,48.0,40,76.98850574712644,103.9080459770115
17387,asymmetric_advantages,0.36260055555555554,145.0402222222222,0.034055555555555506,0.0,0.0,107.17346401515152,148.0,140,77.79545454545455,104.31818181818181
17388,cramped_room,0.40646,162.58400000000003,0.03400000000000003,0.0,0.0,107.79605430711612,76.0,160,77.7752808988764,104.9438202247191
17389,forced_coordination,0.10390361111111111,41.56144444444443,0.033944444444444444,0.0,0.0,107.06011419753088,46.0,40,77.42222222222222,104.22222222222223
17390,asymmetric_advantages,0.4129625,165.1849999999999,0.03388888888888886,0.0,0.0,107.69884920634921,153.0,160,78.25274725274726,104.83516483516483
17391,forced_coordination,0.15482125000000002,61.928500000000014,0.03383333333333338,0.0,0.0,107.20134541062802,57.0,60,78.02173913043478,104.34782608695652
17392,forced_coordination,0.10363111111111112,41.45244444444445,0.033777777777777795,0.0,0.0,106.49436798088412,43.0,40,77.64516129032258,103.65591397849462
17393,forced_coordination,0.0010116666666666664,0.4046666666666665,0.03372222222222221,0.0,0.0,105.36575413711586,12.0,0,76.94680851063829,102.55319148936171
17394,asymmetric_advantages,0.46287749999999994,185.15099999999995,0.03366666666666662,0.0,0.0,106.20559883040937,153.0,180,77.74736842105263,103.36842105263158
17395,forced_coordination,0.0518486111111111,20.739444444444445,0.03361111111111115,0.0,0.0,105.31532638888889,22.0,20,77.16666666666667,102.5
17396,forced_coordination,0.15478166666666668,61.912666666666674,0.03355555555555556,0.0,0.0,104.8678762886598,57.0,60,76.95876288659794,102.0618556701031
17397,cramped_room,0.40619750000000004,162.47899999999998,0.033499999999999974,0.0,0.0,105.45574489795919,74.0,160,76.92857142857143,102.65306122448979
17398,forced_coordination,0.15426416666666667,61.705666666666666,0.0334444444444445,0.0,0.0,105.01382491582493,51.0,60,76.66666666666667,102.22222222222223
17399,cramped_room,0.4570951388888889,182.83805555555554,0.03338888888888891,126.0,82.48636250920512,105.79206722222223,85.0,180,76.75,103.0
17400,cramped_room,0.4056666666666666,162.26666666666662,0.033333333333333326,0.0,0.0,105.58945611111112,68.0,160,76.78,102.8
17401,cramped_room,0.4051580555555556,162.0632222222222,0.03327777777777774,0.0,0.0,107.00154500000001,62.0,160,77.18,104.2
17402,cramped_room,0.4070597222222223,162.82388888888892,0.033222222222222264,0.0,0.0,108.41853833333334,85.0,160,77.74,105.6
17403,forced_coordination,0.154975,61.98999999999999,0.03316666666666668,0.0,0.0,107.37919333333333,60.0,60,76.81,104.6
17404,asymmetric_advantages,0.4629133333333334,185.16533333333336,0.03311111111111109,0.0,0.0,107.40107333333333,156.0,180,77.6,104.6
17405,asymmetric_advantages,0.46289166666666653,185.15666666666658,0.033055555555555505,0.0,0.0,107.99356499999998,156.0,180,77.63,105.2
17406,asymmetric_advantages,0.46287000000000006,185.1479999999999,0.03300000000000003,0.0,0.0,108.18605499999995,156.0,180,77.66,105.4
17407,forced_coordination,0.2060947222222222,82.43788888888886,0.03294444444444444,0.0,0.0,107.18194388888887,74.0,80,77.66,104.4
17408,forced_coordination,0.20534444444444447,82.13777777777779,0.032888888888888856,0.0,0.0,107.79332611111111,65.0,80,78.05,105.0
17409,asymmetric_advantages,0.46255875,185.02350000000007,0.03283333333333338,0.0,0.0,107.81400166666664,153.0,180,78.81,105.0
17410,cramped_room,0.4560638888888889,182.42555555555555,0.032777777777777795,0.0,0.0,107.80682388888889,74.0,180,78.73,105.0
17411,cramped_room,0.4048265277777778,161.93061111111112,0.03272222222222221,0.0,0.0,107.76756499999998,59.0,160,77.79,105.0
17412,cramped_room,0.4069416666666666,162.77666666666667,0.03266666666666662,0.0,0.0,107.76590055555555,85.0,160,77.87,105.0
17413,forced_coordination,0.10375027777777777,41.50011111111112,0.032611111111111146,0.0,0.0,106.52250666666664,46.0,40,76.8,103.8
17414,cramped_room,0.40537166666666663,162.14866666666668,0.03255555555555556,0.0,0.0,106.68987555555553,66.0,160,76.04,104.0
17415,cramped_room,0.40666250000000004,162.66499999999994,0.03249999999999997,0.0,0.0,108.11119777777775,82.0,160,76.72,105.4
17416,cramped_room,0.4064888888888889,162.59555555555556,0.0324444444444445,0.0,0.0,109.1109333333333,80.0,160,76.83,106.4
17417,forced_coordination,0.10477736111111109,41.91094444444444,0.03238888888888891,0.0,0.0,107.89930777777776,59.0,40,76.61,105.2
17418,cramped_room,0.40444583333333334,161.77833333333328,0.032333333333333325,0.0,0.0,108.89587333333333,55.0,160,76.6,106.2
17419,cramped_room,0.40661694444444435,162.64677777777783,0.03227777777777774,0.0,0.0,108.69131777777777,82.0,160,76.6,106.0
17420,forced_coordination,0.1047527777777778,41.901111111111106,0.03222222222222226,0.0,0.0,107.28048444444444,59.0,40,76.4,104.6
17421,asymmetric_advantages,0.4119016666666666,164.76066666666665,0.03216666666666668,0.0,0.0,107.09640444444445,148.0,160,77.04,104.4
17422,forced_coordination,0.10321111111111111,41.284444444444446,0.03211111111111109,0.0,0.0,105.85161888888888,40.0,40,75.91,103.2
17423,cramped_room,0.4060905555555555,162.43622222222223,0.032055555555555504,0.0,0.0,106.01956444444444,76.0,160,75.17,103.4
17424,forced_coordination,0.054240000000000003,21.696,0.03200000000000003,0.0,0.0,106.02826222222222,53.0,20,75.48,103.4
17425,cramped_room,0.4061493055555556,162.4597222222222,0.03194444444444444,0.0,0.0,107.44235944444443,77.0,160,75.97,104.8
17426,forced_coordination,0.10358749999999999,41.434999999999995,0.031888888888888856,0.0,0.0,106.20129166666666,45.0,40,74.94,103.6
17427,asymmetric_advantages,0.36177833333333337,144.71133333333324,0.03183333333333338,0.0,0.0,107.64616166666664,148.0,140,76.36,105.0
17428,asymmetric_advantages,0.30881833333333325,123.52733333333332,0.031777777777777794,0.0,0.0,108.46052833333331,111.0,120,76.91,105.8
17429,cramped_room,0.3053927777777778,122.15711111111115,0.03172222222222221,0.0,0.0,107.82506444444444,68.0,120,76.06,105.2
17430,forced_coordination,0.0018208333333333308,0.7283333333333323,0.03166666666666662,0.0,0.0,106.17539777777777,23.0,0,74.76,103.6
17431,forced_coordination,0.10450458333333333,41.801833333333335,0.031611111111111145,0.0,0.0,104.76516944444444,57.0,40,74.57,102.2
17432,asymmetric_advantages,0.4116755555555555,164.67022222222215,0.03155555555555556,0.0,0.0,104.78552277777779,148.0,160,75.34,102.2
17433,cramped_room,0.40598499999999993,162.39399999999998,0.03149999999999997,0.0,0.0,104.55276777777776,76.0,160,74.57,102.0
17434,asymmetric_advantages,0.4122633333333334,164.90533333333343,0.0314444444444445,0.0,0.0,104.37370111111112,156.0,160,75.37,101.8
17435,asymmetric_advantages,0.46200625,184.80249999999995,0.03138888888888891,0.0,0.0,104.3652011111111,153.0,180,75.37,101.8
17436,asymmetric_advantages,0.4619850000000001,184.7939999999999,0.031333333333333324,0.0,0.0,105.58916333333333,153.0,180,76.25,103.0
17437,cramped_room,0.35492624999999994,141.9705,0.03127777777777774,0.0,0.0,105.38087499999997,63.0,140,76.12,102.8
17438,asymmetric_advantages,0.4619425000000001,184.77700000000004,0.031222222222222262,0.0,0.0,105.6036361111111,153.0,180,76.97,103.0
17439,cramped_room,0.3050645833333333,122.02583333333337,0.031166666666666676,0.0,0.0,104.96770944444442,65.0,120,76.09,102.4
17440,asymmetric_advantages,0.4619,184.76000000000005,0.03111111111111109,0.0,0.0,106.80724277777776,153.0,180,77.4,104.2
17441,asymmetric_advantages,0.41234458333333324,164.93783333333323,0.031055555555555503,0.0,0.0,108.24490555555555,159.0,160,78.67,105.6
17442,forced_coordination,0.15395250000000002,61.58100000000002,0.031000000000000028,0.0,0.0,107.00478555555556,51.0,60,77.65,104.4
17443,asymmetric_advantages,0.46183625000000006,184.73450000000008,0.03094444444444444,0.0,0.0,107.02402555555557,153.0,180,78.41,104.4
17444,forced_coordination,0.10440166666666667,41.760666666666665,0.030888888888888855,0.0,0.0,106.8241388888889,57.0,40,78.5,104.2
17445,asymmetric_advantages,0.4622562500000001,184.90250000000006,0.03083333333333338,0.0,0.0,107.2174888888889,159.0,180,78.56,104.6
17446,cramped_room,0.40584777777777775,162.3391111111111,0.030777777777777793,0.0,0.0,108.63034333333334,76.0,160,79.03,106.0
17447,forced_coordination,0.05407069444444445,21.628277777777775,0.030722222222222206,0.0,0.0,107.1911211111111,53.0,20,78.03,104.6
17448,forced_coordination,0.15452333333333332,61.80933333333333,0.03066666666666662,0.0,0.0,105.95379444444443,59.0,60,77.09,103.4
17449,asymmetric_advantages,0.4619383333333334,184.77533333333332,0.030611111111111144,0.0,0.0,106.97189111111109,156.0,180,77.83,104.4
17450,cramped_room,0.2026736111111111,81.06944444444446,0.030555555555555558,0.0,0.0,107.36741888888889,35.0,80,77.76,104.8
17451,cramped_room,0.35449875,141.79949999999997,0.03049999999999997,0.0,0.0,107.13205166666665,59.0,140,76.87,104.6
17452,cramped_room,0.25365333333333334,101.46133333333334,0.030444444444444496,0.0,0.0,107.93766499999998,48.0,100,77.1,105.4
17453,asymmetric_advantages,0.46162375,184.64950000000007,0.03038888888888891,0.0,0.0,108.15684222222221,153.0,180,77.87,105.6
17454,cramped_room,0.40515666666666666,162.06266666666667,0.030333333333333323,0.0,0.0,108.12650666666664,68.0,160,77.13,105.6
17455,forced_coordination,0.1544659722222222,61.7863888888889,0.030277777777777737,0.0,0.0,108.12717055555555,59.0,60,77.24,105.6
17456,asymmetric_advantages,0.41178666666666675,164.71466666666657,0.03022222222222226,0.0,0.0,109.76930833333334,156.0,160,78.66,107.2
17457,asymmetric_advantages,0.41153875,164.61550000000003,0.030166666666666675,0.0,0.0,109.9668811111111,153.0,160,78.83,107.4
17458,asymmetric_advantages,0.4615175000000001,184.60699999999986,0.03011111111111109,0.0,0.0,110.56658444444446,153.0,180,79.06,108.0
17459,forced_coordination,0.052780138888888876,21.112055555555546,0.030055555555555502,0.0,0.0,109.35740666666666,37.0,20,78.86,106.8
17460,asymmetric_advantages,0.4117,164.68000000000012,0.030000000000000027,0.0,0.0,111.00420666666668,156.0,160,80.42,108.4
17461,cramped_room,0.3542670833333333,141.70683333333332,0.02994444444444444,0.0,0.0,112.0053,57.0,140,80.54,109.4
17462,cramped_room,0.3537361111111111,141.49444444444447,0.029888888888888854,0.0,0.0,113.00819333333335,50.0,140,80.7,110.4
17463,cramped_room,0.3550716666666667,142.02866666666665,0.02983333333333338,0.0,0.0,114.22246388888891,68.0,140,81.21,111.6
17464,forced_coordination,0.15401999999999996,61.60800000000001,0.029777777777777792,0.0,0.0,113.6226438888889,54.0,60,81.3,111.0
17465,asymmetric_advantages,0.31070000000000003,124.28,0.029722222222222205,0.0,0.0,113.41958277777779,144.0,120,81.44,110.8
17466,asymmetric_advantages,0.21045749999999994,84.18299999999994,0.02966666666666662,0.0,0.0,113.43851833333333,141.0,80,82.2,110.8
17467,asymmetric_advantages,0.25984569444444444,103.93827777777771,0.029611111111111144,0.0,0.0,114.27192277777777,133.0,100,83.36,111.6
17468,cramped_room,0.3550244444444445,142.00977777777774,0.029555555555555557,0.0,0.0,114.67938055555554,68.0,140,83.68,112.0
17469,asymmetric_advantages,0.31106249999999996,124.42499999999998,0.02949999999999997,0.0,0.0,115.31276333333331,150.0,120,84.87,112.6
17470,forced_coordination,0.15353333333333335,61.413333333333334,0.029444444444444495,0.0,0.0,115.72094666666666,48.0,60,85.18,113.0
17471,cramped_room,0.2534531944444444,101.38127777777777,0.02938888888888891,0.0,0.0,116.32287833333332,47.0,100,85.31,113.6
17472,cramped_room,0.3033,121.31999999999998,0.029333333333333322,0.0,0.0,116.29142055555556,45.0,120,84.48,113.6
17473,asymmetric_advantages,0.2607595833333333,104.30383333333339,0.029277777777777736,0.0,0.0,116.52052555555557,147.0,100,85.55,113.8
17474,cramped_room,0.3538719444444445,141.54877777777776,0.02922222222222226,0.0,0.0,117.12210222222222,53.0,140,85.68,114.4
17475,forced_coordination,0.05247916666666667,20.99166666666666,0.029166666666666674,0.0,0.0,116.72021333333332,34.0,20,85.68,114.0
17476,cramped_room,0.3534933333333333,141.39733333333334,0.029111111111111088,0.0,0.0,116.89085333333333,48.0,140,84.91,114.2
17477,cramped_room,0.20232444444444442,80.92977777777777,0.0290555555555555,0.0,0.0,117.4942672222222,32.0,80,85.06,114.8
17478,cramped_room,0.40492999999999996,161.97199999999998,0.029000000000000026,0.0,0.0,117.86906499999998,68.0,160,84.44,115.2
17479,cramped_room,0.3549205555555555,141.96822222222227,0.02894444444444444,0.0,0.0,119.28460722222222,68.0,140,85.0,116.6
17480,cramped_room,0.35325,141.3,0.028888888888888853,0.0,0.0,120.28382944444442,45.0,140,85.05,117.6
17481,forced_coordination,0.10367625000000003,41.4705,0.028833333333333377,0.0,0.0,120.49062499999998,51.0,40,85.33,117.8
17482,forced_coordination,0.10280583333333332,41.12233333333332,0.02877777777777779,0.0,0.0,120.69189166666663,39.0,40,85.43,118.0
17483,forced_coordination,0.10301583333333333,41.20633333333333,0.028722222222222205,0.0,0.0,119.48270277777776,42.0,40,85.23,116.8
17484,cramped_room,0.35487333333333326,141.94933333333336,0.028666666666666618,0.0,0.0,119.48063611111111,68.0,140,85.28,116.8
17485,forced_coordination,0.05343333333333334,21.373333333333335,0.028611111111111143,0.0,0.0,118.27557777777778,48.0,20,85.21,115.6
17486,cramped_room,0.3537836111111112,141.51344444444447,0.028555555555555556,0.0,0.0,119.2743388888889,53.0,140,85.26,116.6
17487,asymmetric_advantages,0.46111499999999994,184.44599999999994,0.02849999999999997,0.0,0.0,119.66839666666667,156.0,180,85.34,117.0
17488,cramped_room,0.35483555555555557,141.93422222222222,0.028444444444444494,0.0,0.0,119.46189888888888,68.0,140,85.26,116.8
17489,asymmetric_advantages,0.41085875,164.34350000000012,0.028388888888888908,0.0,0.0,120.68971944444444,153.0,160,86.33,118.0
17490,forced_coordination,0.10283333333333333,41.13333333333334,0.02833333333333332,0.0,0.0,119.44920277777778,40.0,40,85.2,116.8
17491,asymmetric_advantages,0.4608162499999999,184.32650000000004,0.028277777777777735,0.0,0.0,120.67318277777777,153.0,180,86.16,118.0
17492,asymmetric_advantages,0.410795,164.31799999999993,0.02822222222222226,0.0,0.0,121.90183833333333,153.0,160,87.26,119.2
17493,cramped_room,0.3535912499999999,141.43650000000002,0.028166666666666673,0.0,0.0,123.31215666666665,51.0,140,87.65,120.6
17494,cramped_room,0.3541463888888889,141.65855555555555,0.028111111111111087,0.0,0.0,122.8772322222222,59.0,140,86.71,120.2
17495,cramped_room,0.3547694444444444,141.9077777777778,0.0280555555555555,0.0,0.0,124.08891555555556,68.0,140,87.17,121.4
17496,forced_coordination,0.10238,40.952,0.028000000000000025,0.0,0.0,123.87930888888889,34.0,40,86.94,121.2
17497,cramped_room,0.30412180555555557,121.6487222222222,0.02794444444444444,0.0,0.0,123.47100611111111,59.0,120,86.79,120.8
17498,forced_coordination,0.15292833333333333,61.17133333333333,0.027888888888888852,0.0,0.0,123.46566277777778,42.0,60,86.7,120.8
